z_index,z_obs,tage_gyr,mag_u,mag_b,mag_v,mag_sdss_g,mag_sdss_r
3,0.030304,7.165234,44.212693,42.903249,42.029679,42.528079,41.738224
3,0.030304,7.267594,44.231819,42.920246,42.045065,42.544358,41.752970
3,0.030304,7.369955,44.251013,42.937271,42.060453,42.560652,41.767708
3,0.030304,7.472315,44.270281,42.954326,42.075845,42.576965,41.782442
3,0.030304,7.574676,44.289628,42.971416,42.091245,42.593299,41.797174
3,0.030304,7.677036,44.309059,42.988545,42.106655,42.609659,41.811907
3,0.030304,7.779397,44.328580,43.005715,42.122078,42.626047,41.826643
3,0.030304,7.881757,44.348196,43.022932,42.137518,42.642467,41.841386
3,0.030304,7.984118,44.366582,43.038619,42.151256,42.657284,41.854386
3,0.030304,8.086478,44.383023,43.051939,42.162389,42.669630,41.864727
3,0.030304,8.188839,44.399505,43.065253,42.173496,42.681961,41.875035
3,0.030304,8.291199,44.416032,43.078564,42.184577,42.694277,41.885312
3,0.030304,8.393560,44.432607,43.091874,42.195634,42.706581,41.895560
3,0.030304,8.495920,44.449233,43.105185,42.206669,42.718874,41.905779
3,0.030304,8.598281,44.465913,43.118498,42.217683,42.731158,41.915971
3,0.030304,8.700641,44.482652,43.131817,42.228677,42.743434,41.926138
3,0.030304,8.803002,44.499453,43.145142,42.239654,42.755706,41.936280
3,0.030304,8.905362,44.516319,43.158475,42.250613,42.767973,41.946399
3,0.030304,9.007723,44.531858,43.171369,42.261869,42.780125,41.957052
3,0.030304,9.110083,44.547336,43.184236,42.273136,42.792267,41.967730
3,0.030304,9.212443,44.562863,43.197111,42.284393,42.804409,41.978394
3,0.030304,9.314804,44.578439,43.209995,42.295642,42.816551,41.989043
3,0.030304,9.417164,44.594067,43.222890,42.306884,42.828695,41.999680
3,0.030304,9.519525,44.609752,43.235799,42.318120,42.840844,42.010306
3,0.030304,9.621885,44.625494,43.248723,42.329352,42.852997,42.020921
3,0.030304,9.724246,44.641299,43.261663,42.340580,42.865158,42.031527
3,0.030304,9.826606,44.657167,43.274621,42.351806,42.877327,42.042125
3,0.030304,9.928967,44.673103,43.287599,42.363032,42.889505,42.052716
3,0.030304,10.031327,44.688428,43.299923,42.373608,42.901041,42.062649
3,0.030304,10.133688,44.702257,43.310724,42.382701,42.911092,42.071090
4,0.040405,0.000001,36.460444,36.569707,36.812784,36.640324,36.927791
4,0.040405,0.101121,39.646243,38.989754,38.887611,38.913803,38.876078
4,0.040405,0.202242,40.425030,39.500896,39.382899,39.406669,39.387691
4,0.040405,0.303362,40.930497,39.857959,39.688373,39.741948,39.677353
4,0.040405,0.404482,41.267296,40.127927,39.918964,39.996092,39.893670
4,0.040405,0.505603,41.539659,40.379208,40.110101,40.225689,40.061672
4,0.040405,0.606723,41.770617,40.598049,40.266249,40.421768,40.194424
4,0.040405,0.707843,41.956186,40.789856,40.406074,40.594901,40.315193
4,0.040405,0.808964,42.120638,40.962374,40.533661,40.751163,40.423852
4,0.040405,0.910084,42.260939,41.118255,40.645953,40.892375,40.517037
4,0.040405,1.011204,42.380866,41.242506,40.736180,41.006918,40.589027
4,0.040405,1.112325,42.488126,41.340713,40.785576,41.089174,40.615768
4,0.040405,1.213445,42.583385,41.426038,40.814512,41.153884,40.620924
4,0.040405,1.314565,42.701094,41.547771,40.907735,41.265343,40.701740
4,0.040405,1.415686,42.842227,41.706877,41.061447,41.423406,40.851181
4,0.040405,1.516806,42.937436,41.803257,41.153181,41.518418,40.941130
4,0.040405,1.617926,43.029081,41.894920,41.238692,41.608063,41.024344
4,0.040405,1.719047,43.110576,41.973671,41.308656,41.683557,41.091145
4,0.040405,1.820167,43.188088,42.047928,41.373391,41.754145,41.152662
4,0.040405,1.921287,43.258989,42.114943,41.430216,41.817033,41.206329
4,0.040405,2.022408,43.328336,42.180568,41.485974,41.878626,41.259066
4,0.040405,2.123528,43.391661,42.241215,41.538879,41.936054,41.309631
4,0.040405,2.224648,43.455685,42.302377,41.591842,41.993793,41.360140
4,0.040405,2.325769,43.511283,42.352618,41.631829,42.039796,41.396682
4,0.040405,2.426889,43.565777,42.401090,41.669400,42.083746,41.430582
4,0.040405,2.528009,43.620019,42.449658,41.707549,42.127960,41.465265
4,0.040405,2.629130,43.670862,42.498184,41.750060,42.173918,41.505767
4,0.040405,2.730250,43.722141,42.547021,41.792600,42.220056,41.546221
4,0.040405,2.831370,43.772757,42.594937,41.833954,42.265154,41.585409
4,0.040405,2.932491,43.815582,42.634128,41.866589,42.301540,41.615842
4,0.040405,3.033611,43.858624,42.673382,41.899078,42.337889,41.646077
4,0.040405,3.134731,43.901944,42.712749,41.931455,42.374243,41.676144
4,0.040405,3.235852,43.940331,42.747362,41.960101,42.406252,41.702863
4,0.040405,3.336972,43.976872,42.780132,41.987228,42.436542,41.728193
4,0.040405,3.438092,44.013537,42.812898,42.014209,42.466758,41.753345
4,0.040405,3.539213,44.050364,42.845690,42.041065,42.496925,41.778338
4,0.040405,3.640333,44.082700,42.875366,42.066907,42.524901,41.802906
4,0.040405,3.741453,44.114641,42.904718,42.092556,42.552608,41.827318
4,0.040405,3.842574,44.146660,42.934071,42.118116,42.580272,41.851617
4,0.040405,3.943694,44.178781,42.963444,42.143605,42.607914,41.875821
4,0.040405,4.044814,44.208112,42.990169,42.166841,42.633077,41.897903
4,0.040405,4.145935,44.235770,43.015288,42.188693,42.656732,41.918679
4,0.040405,4.247055,44.263457,43.040376,42.210452,42.680324,41.939344
4,0.040405,4.348175,44.291192,43.065446,42.232128,42.703866,41.959910
4,0.040405,4.449296,44.318991,43.090511,42.253733,42.727371,41.980387
4,0.040405,4.550416,44.343065,43.112643,42.273376,42.748390,41.999161
4,0.040405,4.651536,44.366331,43.134112,42.292537,42.768829,42.017500
4,0.040405,4.752657,44.389589,43.155538,42.311619,42.789208,42.035750
4,0.040405,4.853777,44.412852,43.176930,42.330630,42.809535,42.053917
4,0.040405,4.954897,44.436127,43.198299,42.349577,42.829818,42.072009
4,0.040405,5.056017,44.458605,43.218773,42.367709,42.849236,42.089325
4,0.040405,5.157138,44.480028,43.238082,42.384797,42.867532,42.105652
4,0.040405,5.258258,44.501452,43.257355,42.401818,42.885777,42.121904
4,0.040405,5.359378,44.522888,43.276600,42.418778,42.903977,42.138086
4,0.040405,5.460499,44.544343,43.295822,42.435682,42.922139,42.154203
4,0.040405,5.561619,44.565824,43.315028,42.452536,42.940268,42.170261
4,0.040405,5.662739,44.587490,43.334185,42.469105,42.958247,42.185952
4,0.040405,5.763860,44.609440,43.353274,42.485250,42.976006,42.201094
4,0.040405,5.864980,44.631449,43.372364,42.501351,42.993745,42.216181
4,0.040405,5.966100,44.653526,43.391461,42.517414,43.011467,42.231217
4,0.040405,6.067221,44.675679,43.410570,42.533441,43.029178,42.246207
4,0.040405,6.168341,44.697915,43.429696,42.549438,43.046883,42.261154
4,0.040405,6.269461,44.720243,43.448847,42.565408,43.064586,42.276061
4,0.040405,6.370582,44.740655,43.466111,42.579758,43.080521,42.289453
4,0.040405,6.471702,44.759790,43.482108,42.593015,43.095267,42.301822
4,0.040405,6.572822,44.778963,43.498090,42.606227,43.109983,42.314139
4,0.040405,6.673943,44.798180,43.514062,42.619396,43.124671,42.326405
4,0.040405,6.775063,44.817446,43.530027,42.632525,43.139335,42.338624
4,0.040405,6.876183,44.836768,43.545989,42.645617,43.153978,42.350799
4,0.040405,6.977304,44.856150,43.561950,42.658674,43.168604,42.362930
4,0.040405,7.078424,44.875597,43.577914,42.671698,43.183214,42.375021
4,0.040405,7.179544,44.894460,43.594783,42.686923,43.199323,42.389613
4,0.040405,7.280665,44.913378,43.611686,42.702170,43.215461,42.404222
4,0.040405,7.381785,44.932363,43.628618,42.717420,43.231614,42.418825
4,0.040405,7.482905,44.951422,43.645582,42.732675,43.247786,42.433423
4,0.040405,7.584026,44.970558,43.662582,42.747938,43.263981,42.448021
4,0.040405,7.685146,44.989777,43.679622,42.763212,43.280201,42.462621
4,0.040405,7.786266,45.009085,43.696705,42.778501,43.296451,42.477225
4,0.040405,7.887387,45.028486,43.713836,42.793806,43.312733,42.491835
4,0.040405,7.988507,45.046527,43.729278,42.807229,43.327243,42.504518
4,0.040405,8.089627,45.062819,43.742579,42.818288,43.339516,42.514787
4,0.040405,8.190748,45.079152,43.755877,42.829321,43.351774,42.525024
4,0.040405,8.291868,45.095531,43.769173,42.840330,43.364019,42.535231
4,0.040405,8.392988,45.111956,43.782471,42.851317,43.376253,42.545410
4,0.040405,8.494109,45.128433,43.795771,42.862282,43.388477,42.555561
4,0.040405,8.595229,45.144964,43.809075,42.873227,43.400693,42.565687
4,0.040405,8.696349,45.161553,43.822386,42.884154,43.412903,42.575787
4,0.040405,8.797470,45.178203,43.835706,42.895063,43.425108,42.585864
4,0.040405,8.898590,45.194918,43.849036,42.905957,43.437310,42.595919
4,0.040405,8.999710,45.210416,43.861922,42.917102,43.449381,42.606446
4,0.040405,9.100831,45.225755,43.874742,42.928278,43.461430,42.617036
4,0.040405,9.201951,45.241140,43.887572,42.939445,43.473479,42.627612
4,0.040405,9.303071,45.256575,43.900413,42.950604,43.485529,42.638174
4,0.040405,9.404192,45.272062,43.913266,42.961756,43.497582,42.648724
4,0.040405,9.505312,45.287604,43.926133,42.972903,43.509640,42.659263
4,0.040405,9.606432,45.303203,43.939015,42.984046,43.521702,42.669792
4,0.040405,9.707553,45.318863,43.951915,42.995186,43.533772,42.680313
4,0.040405,9.808673,45.334586,43.964834,43.006324,43.545851,42.690826
4,0.040405,9.909793,45.350376,43.977774,43.017462,43.557939,42.701332
4,0.040405,10.010914,45.366001,43.990500,43.028374,43.569811,42.711606
5,0.050506,0.000001,36.941973,37.053093,37.292749,37.120806,37.409059
5,0.050506,0.099900,40.141890,39.494807,39.369084,39.403277,39.356665
5,0.050506,0.199799,40.934194,40.011846,39.864299,39.898353,39.867643
5,0.050506,0.299699,41.446478,40.370732,40.170390,40.234416,40.158176
5,0.050506,0.399598,41.790473,40.640549,40.401516,40.489022,40.375248
5,0.050506,0.499497,42.063149,40.893111,40.594179,40.720279,40.544661
5,0.050506,0.599396,42.294118,41.112454,40.751877,40.917754,40.679340
5,0.050506,0.699295,42.480476,41.304429,40.892096,41.091900,40.800091
5,0.050506,0.799195,42.645242,41.478473,41.021360,41.250058,40.910847
5,0.050506,0.899094,42.785605,41.636830,41.135931,41.393981,41.006383
5,0.050506,0.998993,42.905937,41.763036,41.231300,41.511977,41.084475
5,0.050506,1.098892,43.012148,41.861713,41.282721,41.595372,41.113198
5,0.050506,1.198791,43.107640,41.949671,41.316166,41.663843,41.123168
5,0.050506,1.298690,43.216556,42.060334,41.390872,41.761449,41.182668
5,0.050506,1.398590,43.355409,42.217658,41.543500,41.918056,41.331237
5,0.050506,1.498489,43.456565,42.322282,41.643675,42.021583,41.429206
5,0.050506,1.598388,43.550432,42.416423,41.732636,42.114244,41.516038
5,0.050506,1.698287,43.631066,42.494258,41.801991,42.189021,41.582246
5,0.050506,1.798186,43.710427,42.570506,41.869037,42.261869,41.646007
5,0.050506,1.898086,43.780471,42.636950,41.925480,42.324333,41.699291
5,0.050506,1.997985,43.851127,42.703776,41.981776,42.386944,41.752302
5,0.050506,2.097884,43.913621,42.763868,42.034247,42.443915,41.802438
5,0.050506,2.197783,43.976757,42.824438,42.086755,42.501169,41.852499
5,0.050506,2.297682,44.034456,42.877928,42.130597,42.550686,41.893182
5,0.050506,2.397582,44.088259,42.926251,42.168101,42.594538,41.927025
5,0.050506,2.497481,44.142498,42.974713,42.205334,42.638332,41.960509
5,0.050506,2.597380,44.193185,43.022927,42.246762,42.683657,41.999673
5,0.050506,2.697279,44.243590,43.071352,42.288936,42.729395,42.039772
5,0.050506,2.797178,44.294481,43.120153,42.331187,42.775371,42.079866
5,0.050506,2.897078,44.338620,43.161302,42.365737,42.813683,42.112218
5,0.050506,2.996977,44.381023,43.200372,42.398060,42.849846,42.142299
5,0.050506,3.096876,44.423673,43.239548,42.430266,42.886008,42.172209
5,0.050506,3.196775,44.464192,43.276561,42.460667,42.920141,42.200464
5,0.050506,3.296674,44.500255,43.309223,42.487671,42.950308,42.225676
5,0.050506,3.396573,44.536425,43.341877,42.514528,42.980399,42.250708
5,0.050506,3.496473,44.572738,43.374553,42.541257,43.010437,42.275579
5,0.050506,3.596372,44.606795,43.405571,42.567377,43.039275,42.300141
5,0.050506,3.696271,44.638327,43.434761,42.592855,43.066807,42.324393
5,0.050506,3.796170,44.669924,43.463946,42.618242,43.094293,42.348530
5,0.050506,3.896069,44.701609,43.493148,42.643553,43.121750,42.372568
5,0.050506,3.995969,44.732732,43.521756,42.668290,43.148619,42.396043
5,0.050506,4.095868,44.760058,43.546762,42.690011,43.172142,42.416694
5,0.050506,4.195767,44.787405,43.571732,42.711637,43.195601,42.437234
5,0.050506,4.295666,44.814790,43.596683,42.733177,43.219007,42.457673
5,0.050506,4.395565,44.842230,43.621626,42.754643,43.242373,42.478020
5,0.050506,4.495465,44.868442,43.645554,42.775390,43.264858,42.497726
5,0.050506,4.595364,44.891434,43.666912,42.794427,43.285168,42.515949
5,0.050506,4.695263,44.914414,43.688225,42.813383,43.305416,42.534082
5,0.050506,4.795162,44.937391,43.709502,42.832267,43.325610,42.552131
5,0.050506,4.895061,44.960376,43.730753,42.851085,43.345759,42.570104
5,0.050506,4.994961,44.983378,43.751985,42.869845,43.365871,42.588007
5,0.050506,5.094860,45.004874,43.771545,42.887116,43.384377,42.604505
5,0.050506,5.194759,45.026058,43.790732,42.904028,43.402513,42.620655
5,0.050506,5.294658,45.047248,43.809889,42.920879,43.420602,42.636735
5,0.050506,5.394557,45.068452,43.829022,42.937672,43.438652,42.652748
5,0.050506,5.494456,45.089677,43.848138,42.954414,43.456667,42.668701
5,0.050506,5.594356,45.110932,43.867242,42.971109,43.474653,42.684598
5,0.050506,5.694255,45.132500,43.886288,42.987339,43.492406,42.699889
5,0.050506,5.794154,45.154233,43.905312,43.003353,43.510052,42.714899
5,0.050506,5.894053,45.176027,43.924340,43.019326,43.527681,42.729856
5,0.050506,5.993952,45.197890,43.943380,43.035264,43.545297,42.744766
5,0.050506,6.093852,45.219830,43.962437,43.051169,43.562905,42.759632
5,0.050506,6.193751,45.241854,43.981515,43.067047,43.580510,42.774458
5,0.050506,6.293650,45.263971,44.000622,43.082900,43.598116,42.789246
5,0.050506,6.393549,45.283413,44.017100,43.096520,43.613273,42.801953
5,0.050506,6.493448,45.302369,44.033062,43.109677,43.627937,42.814220
5,0.050506,6.593348,45.321365,44.049014,43.122790,43.642573,42.826437
5,0.050506,6.693247,45.340405,44.064958,43.135863,43.657185,42.838606
5,0.050506,6.793146,45.359496,44.080898,43.148898,43.671774,42.850729
5,0.050506,6.893045,45.378642,44.096838,43.161897,43.686346,42.862810
5,0.050506,6.992944,45.397849,44.112781,43.174864,43.700901,42.874849
5,0.050506,7.092844,45.417032,44.128839,43.188093,43.715637,42.887186
5,0.050506,7.192743,45.435693,44.145618,43.203200,43.731623,42.901668
5,0.050506,7.292642,45.454416,44.162422,43.218308,43.747622,42.916141
5,0.050506,7.392541,45.473206,44.179257,43.233418,43.763639,42.930610
5,0.050506,7.492440,45.492068,44.196126,43.248535,43.779675,42.945076
5,0.050506,7.592339,45.511007,44.213032,43.263661,43.795734,42.959541
5,0.050506,7.692239,45.530029,44.229979,43.278799,43.811820,42.974009
5,0.050506,7.792138,45.549137,44.246972,43.293951,43.827936,42.988482
5,0.050506,7.892037,45.568338,44.264012,43.309121,43.844084,43.002963
5,0.050506,7.991936,45.586079,44.279242,43.322269,43.858330,43.015372
5,0.050506,8.091835,45.602236,44.292521,43.333253,43.870534,43.025569
5,0.050506,8.191735,45.618433,44.305798,43.344212,43.882724,43.035736
5,0.050506,8.291634,45.634675,44.319076,43.355148,43.894902,43.045874
5,0.050506,8.391533,45.650965,44.332356,43.366062,43.907070,43.055985
5,0.050506,8.491432,45.667305,44.345641,43.376956,43.919229,43.066069
5,0.050506,8.591331,45.683700,44.358931,43.387831,43.931381,43.076128
5,0.050506,8.691231,45.700152,44.372230,43.398689,43.943528,43.086163
5,0.050506,8.791130,45.716665,44.385540,43.409530,43.955672,43.096176
5,0.050506,8.891029,45.733242,44.398861,43.420356,43.967813,43.106167
5,0.050506,8.990928,45.748723,44.411747,43.431390,43.979812,43.116567
5,0.050506,9.090827,45.763932,44.424520,43.442474,43.991772,43.127070
5,0.050506,9.190727,45.779187,44.437302,43.453549,44.003732,43.137558
5,0.050506,9.290626,45.794491,44.450096,43.464617,44.015693,43.148034
5,0.050506,9.390525,45.809847,44.462904,43.475679,44.027658,43.158499
5,0.050506,9.490424,45.825257,44.475726,43.486735,44.039628,43.168952
5,0.050506,9.590323,45.840724,44.488565,43.497788,44.051603,43.179397
5,0.050506,9.690222,45.856251,44.501422,43.508838,44.063586,43.189833
5,0.050506,9.790122,45.871840,44.514299,43.519887,44.075578,43.200262
5,0.050506,9.890021,45.887495,44.527197,43.530935,44.087580,43.210684
6,0.060607,0.000001,37.333903,37.448796,37.683840,37.513111,37.801994
6,0.060607,0.098698,40.542139,39.911762,39.761282,39.804909,39.750205
6,0.060607,0.197394,41.345967,40.436937,40.255315,40.303396,40.258595
6,0.060607,0.296091,41.865679,40.797711,40.562751,40.640352,40.551359
6,0.060607,0.394788,42.216617,41.068615,40.794004,40.895926,40.768227
6,0.060607,0.493485,42.490168,41.320852,40.987798,41.127556,40.939337
6,0.060607,0.592181,42.722648,41.540814,41.147811,41.326919,41.076552
6,0.060607,0.690878,42.910702,41.732793,41.288642,41.502030,41.197438
6,0.060607,0.789575,43.075471,41.907349,41.419005,41.661353,41.309665
6,0.060607,0.888271,43.216932,42.067675,41.535914,41.807740,41.407537
6,0.060607,0.986968,43.337064,42.193587,41.632228,41.926097,41.486810
6,0.060607,1.085665,43.444202,42.295571,41.690270,42.014284,41.522677
6,0.060607,1.184362,43.540510,42.385800,41.728200,42.086310,41.537278
6,0.060607,1.283058,43.641361,42.486284,41.785438,42.171132,41.576368
6,0.060607,1.381755,43.776623,42.639746,41.934943,42.324193,41.722056
6,0.060607,1.480452,43.884716,42.754285,42.045366,42.437972,41.829831
6,0.060607,1.579148,43.979956,42.849512,42.136309,42.532219,41.918737
6,0.060607,1.677845,44.060878,42.927564,42.206432,42.607534,41.985771
6,0.060607,1.776542,44.142043,43.005415,42.275521,42.682310,42.051508
6,0.060607,1.875238,44.211613,43.071480,42.331834,42.744573,42.104647
6,0.060607,1.973935,44.281762,43.137864,42.387857,42.806888,42.157349
6,0.060607,2.072632,44.345534,43.198986,42.440771,42.864725,42.207685
6,0.060607,2.171329,44.407920,43.258941,42.492842,42.921493,42.257312
6,0.060607,2.270025,44.467770,43.315473,42.540409,42.974381,42.301998
6,0.060607,2.368722,44.520998,43.363611,42.577849,43.018140,42.335781
6,0.060607,2.467419,44.574627,43.411879,42.615017,43.061838,42.369204
6,0.060607,2.566115,44.626061,43.459949,42.654658,43.106383,42.406024
6,0.060607,2.664812,44.675680,43.507953,42.696470,43.151748,42.445771
6,0.060607,2.763509,44.725741,43.556309,42.738345,43.197331,42.485501
6,0.060607,2.862206,44.772321,43.600618,42.776002,43.238793,42.520953
6,0.060607,2.960902,44.814161,43.639487,42.808161,43.274789,42.550878
6,0.060607,3.059599,44.856224,43.678453,42.840198,43.310778,42.580628
6,0.060607,3.158296,44.898565,43.717563,42.872145,43.346799,42.610232
6,0.060607,3.256992,44.934495,43.750368,42.899229,43.377097,42.635502
6,0.060607,3.355689,44.970239,43.782894,42.925962,43.407076,42.660414
6,0.060607,3.454386,45.006111,43.815438,42.952566,43.437000,42.685164
6,0.060607,3.553083,45.041896,43.847848,42.979006,43.466769,42.709750
6,0.060607,3.651779,45.073075,43.876865,43.004317,43.494135,42.733846
6,0.060607,3.750476,45.104307,43.905873,43.029532,43.521450,42.757824
6,0.060607,3.849173,45.135616,43.934892,43.054668,43.548733,42.781699
6,0.060607,3.947869,45.167027,43.963944,43.079741,43.576001,42.805487
6,0.060607,4.046566,45.195567,43.990234,43.102481,43.600694,42.827082
